periode,user_all,user_count
1_Emergence,"SekarSasha, Fotodeka",2
1_Emergence,"Papah_Pandasu,",2
1_Emergence,"komang_aliet, RRW_Rockabilly, JRX_SID",3
1_Emergence,"RudieBuzz,",2
1_Emergence,"fidoseptian48,",2
1_Emergence,"mithakurnia,",2
1_Emergence,"RRW_Rockabilly,",2
1_Emergence,"VoxDhani13, RRW_Rockabilly, JRX_SID",3
1_Emergence,"asrory_6661, RRW_Rockabilly, JRX_SID",3
1_Emergence,"wahyujack99, JRX_SID",2
1_Emergence,"Acheaven, RRW_Rockabilly",2
1_Emergence,"DimazKusuma_, RRW_Rockabilly, JRX_SID",3
1_Emergence,"TPrbw,",2
1_Emergence,"mochafrizal_n, RRW_Rockabilly, JRX_SID",3
1_Emergence,"Ari_Mufc28, IkaAmbarLestari",2
1_Emergence,"cupencup, RRW_Rockabilly, JRX_SID",3
1_Emergence,"alter6690, RRW_Rockabilly, JRX_SID",3
1_Emergence,"RRW_Rockabilly, JRX_SID",2
1_Emergence,"fiankh,",2
1_Emergence,"ArdiansyahNS,",2
1_Emergence,"dennynoviandiw, MencariHaryadi",2
1_Emergence,"Hutanmati,",2
1_Emergence,"faiq_syukr, W2K_ERWE",2
1_Emergence,"nfldaffa_,",2
1_Emergence,"Osa_GenoaCFC,",2
1_Emergence,"andysetyanta, Bantenese_OSD, JRX_SID",3
1_Emergence,"oR666En,",2
1_Emergence,"MencariHaryadi,",2
1_Emergence,"MencariHaryadi,",2
1_Emergence,"YoanVallone,",2
1_Emergence,"YoanVallone,",2
1_Emergence,"YoanVallone,",2
1_Emergence,"YoanVallone,",2
1_Emergence,"Taufan_NurH,",2
1_Emergence,"nfldaffa_,",2
1_Emergence,"Pradnand,",2
1_Emergence,"tororetoret,",2
1_Emergence,"rizkeydawg,",2
1_Emergence,"akusayangkamu_,",2
1_Emergence,"TPrbw,",2
1_Emergence,"yasupsoekamti, sudjiwotedjo",2
1_Emergence,"hardikaferry,",2
1_Emergence,"PrasetyOgung,",2
1_Emergence,"YoanVallone,",2
1_Emergence,"LidyaKIa, RRW_Rockabilly, JRX_SID",3
1_Emergence,"harrisaptono, doggieseliedyk",2
1_Emergence,"dnrswy, singoterbang",2
1_Emergence,"dnrswy, singoterbang",2
1_Emergence,"dnrswy, hanafirais_YUK",2
1_Emergence,"risalesa, tribunjogja",2
1_Emergence,"khanif_7, officialWCX, khanif_7",3
1_Emergence,"officialWCX, khanif_7",2
1_Emergence,"risalesa, singoterbang",2
1_Emergence,"arkorahardianto,",2
1_Emergence,"eghagalang, singoterbang",2
1_Emergence,"setyakie,",2
1_Emergence,"setyakie,",2
1_Emergence,"dnrswy,",2
1_Emergence,"dhitahc,",2
1_Emergence,"nishaarifiani, icossaurus",2
1_Emergence,"icossaurus,",2
1_Emergence,"Drubiyantoro, widhca",2
1_Emergence,"dogmausang,",2
1_Emergence,"bad1929boy,",2
1_Emergence,"nrwncore,",2
1_Emergence,"RIXSET_NO,",2
1_Emergence,"AnggitoWi, singoterbang",2
1_Emergence,"VoxDhani13, cunxxx, singoterbang",3
1_Emergence,"ppuspitantwi, infojogja, killthedj, SekarSasha, fikrie, nobodycorp",6
1_Emergence,"rahmanadit, singoterbang",2
1_Emergence,"kevndio,",2
1_Emergence,"cunk__, singoterbang",2
1_Emergence,"arkorahardianto,",2
1_Emergence,"singoterbang,",2
1_Emergence,"SuciH97, Muhammaddaffa_A",2
1_Emergence,"KalongGedhe,",2
1_Emergence,"Muhammaddaffa_A,",2
1_Emergence,"hellowakakaka, singoterbang",2
1_Emergence,"arkorahardianto,",2
1_Emergence,"TheHermawans, singoterbang",2
1_Emergence,"singoterbang,",2
1_Emergence,"singoterbang,",2
1_Emergence,"singoterbang,",2
1_Emergence,"Anggarbastian, aditoagti",2
1_Emergence,"hanafirais_YUK,",2
1_Emergence,"RefdaDmdtya,",2
1_Emergence,"MalickFirdaus, ilalang_zaman",2
1_Emergence,"_rizkyprasetyaa, hrndymardha, FikriAFD",3
1_Emergence,"ayukuiaku,",2
1_Emergence,"lindajogja, harunmots",2
1_Emergence,"kristianwidy,",2
1_Emergence,"harunmots, infosenijogja",2
1_Emergence,"Rahmadmamad, ariefbmpt",2
1_Emergence,"wuliwul,",2
1_Emergence,"shunusuke,",2
1_Emergence,"kevndio,",2
1_Emergence,"ariefbmpt,",2
1_Emergence,"harunmots,",2
1_Emergence,"pratiwarsy, Dimekk",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"Rafyoong,",2
1_Emergence,"feriAbal,",2
1_Emergence,"Dimekk, pandhubagas",2
1_Emergence,"wobalkincai, AngrySipelebegu, masbutet, ilalang_zaman",4
1_Emergence,"Rafyoong, pandhubagas",2
1_Emergence,"rakhmadhanif, juliant31th",2
1_Emergence,"feriAbal,",2
1_Emergence,"pmgks_yuli, rakhmadhanif",2
1_Emergence,"rakhmadhanif,",2
1_Emergence,"Kresna_23, hanafirais",2
1_Emergence,"Gamma_wp, hanafirais",2
1_Emergence,"arkorahardianto, felixsiauw",2
1_Emergence,"zogiejat,",2
1_Emergence,"hanafirais,",2
1_Emergence,"subanonim,",2
1_Emergence,"VianandaFajar, Dimekk, alfianmf, Manajemen13uny",4
1_Emergence,"marcoichwan,",2
1_Emergence,"CittaTresnati, strdswr",2
1_Emergence,"beenbin85,",2
1_Emergence,"Dimekk, Rafyoong",2
1_Emergence,"Rafyoong,",2
1_Emergence,"wobalkincai, super_balbo, masbutet, wobalkincai",4
1_Emergence,"arkorahardianto,",2
1_Emergence,"wobalkincai, srengengelanang",2
1_Emergence,"Sancayo,",2
1_Emergence,"Rafyoong,",2
1_Emergence,"riyankuncung, zogiejat",2
1_Emergence,"Dimekk,",2
1_Emergence,"tamiapril, CittaTresnati, tribunjogja",3
1_Emergence,"CittaTresnati, tribunjogja",2
1_Emergence,"fan_irf,",2
1_Emergence,"Dimekk, alfianmf, Manajemen13uny, saiqnafsani, VianandaFajar, 19_hussein, Oktafio96",7
1_Emergence,"fan_irf,",2
1_Emergence,"LarasDiajeng_,",2
1_Emergence,"Dimekk, devinafis",2
1_Emergence,"Dimekk,",2
1_Emergence,"zogiejat,",2
1_Emergence,"andikaprilian,",2
1_Emergence,"arkorahardianto,",2
1_Emergence,"Dimekk,",2
1_Emergence,"restragenjoe, MencariHaryadi, magda_putri",3
1_Emergence,"acks_one, Dimekk",2
1_Emergence,"besoklagi_, andidjogja",2
1_Emergence,"besoklagi_, cakpii",2
1_Emergence,"Dimekk,",2
1_Emergence,"vdtynvgrh,",2
1_Emergence,"Dimekk,",2
1_Emergence,"arkorahardianto,",2
1_Emergence,"hanafirais_YUK,",2
1_Emergence,"Itasharenisti, avanindra4all",2
1_Emergence,"cakpii,",2
1_Emergence,"andidjogja,",2
1_Emergence,"MencariHaryadi, magda_putri",2
1_Emergence,"firmanfg, KRjogjadotcom",2
1_Emergence,"riarizkii,",2
1_Emergence,"lulunaanaa, nizardfani",2
1_Emergence,"firmanfg, killthedj, kotaruangkita",3
1_Emergence,"andidjogja,",2
1_Emergence,"pipilaka,",2
1_Emergence,"hirbondi,",2
1_Emergence,"Itasharenisti,",2
1_Emergence,"firmanfg, MencariHaryadi",2
1_Emergence,"triyudantoo, infojogja, killthedj, SekarSasha, fikrie, nobodycorp",6
1_Emergence,"magda_putri, MencariHaryadi",2
1_Emergence,"muhimuzakki,",2
1_Emergence,"sumewo,",2
1_Emergence,"WahyuIndro,",2
1_Emergence,"badzeng,",2
1_Emergence,"nizardfani,",2
1_Emergence,"superbalbo, masbutet, wobalkincai",3
1_Emergence,"superbalbo, masbutet, wobalkincai",3
1_Emergence,"justdhedhek, tidvrberjalan",2
1_Emergence,"barwanta, VIVAnews",2
1_Emergence,"faisholat,",2
1_Emergence,"gemblvng, justdhedhek",2
1_Emergence,"ridwanska_, KoffinYk, nobodycorp",3
1_Emergence,"justdhedhek,",2
1_Emergence,"anggesaputra, HamidiAsfihani",2
1_Emergence,"ARaghutama,",2
1_Emergence,"ChandraBoy_A,",2
1_Emergence,"henriyy, akbarsadarpo",2
1_Emergence,"ARaghutama,",2
1_Emergence,"HDPrasetyo, akbarsadarpo",2
1_Emergence,"faisholat, rikoandreas",2
1_Emergence,"faisholat, SekarSasha, fikrie, nobodycorp",4
1_Emergence,"faisholat, singoterbang",2
1_Emergence,"hanifnusena, VIVAnews",2
1_Emergence,"Aderisky09,",2
1_Emergence,"kakexz,",2
1_Emergence,"akbarsadarpo,",2
1_Emergence,"rahmadisss, infojogja, killthedj, SekarSasha, fikrie, nobodycorp",6
1_Emergence,"hamidiasfihani,",2
1_Emergence,"kenlaksmi, Harian_Jogja",2
1_Emergence,"hanifnusena, tribunjogja",2
1_Emergence,"hanifnusena, tribunjogja",2
1_Emergence,"detranium, emraputra, VIVAnews",3
1_Emergence,"ramadhanmomon, ilalang_zaman, subanonim",3
1_Emergence,"Wiratsongko,",2
1_Emergence,"analispolitik,",2
1_Emergence,"muhnizarsiagian,",2
1_Emergence,"ramadhanmomon,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"argaap, infojogja, killthedj, SekarSasha, fikrie, nobodycorp",6
1_Emergence,"Sembrez, Mandala_Krida, infojogja, killthedj, SekarSasha, fikrie, nobodycorp",7
1_Emergence,"sayur_brokoli,",2
1_Emergence,"Mandala_Krida, infojogja, killthedj, SekarSasha, fikrie, nobodycorp",6
1_Emergence,"innugroho, infojogja, killthedj, SekarSasha, fikrie, nobodycorp",6
1_Emergence,"HNaufalRasyid,",2
1_Emergence,"muhimuzakki,",2
1_Emergence,"angga009,",2
1_Emergence,"wobalkincai, taring_serigala, wobalkincai",3
1_Emergence,"justdhedhek, infojogja, killthedj, SekarSasha, fikrie, nobodycorp",6
1_Emergence,"fidoseptian48, killthedj, infojogja",3
1_Emergence,"SepttoS, infojogja, killthedj, SekarSasha, fikrie, nobodycorp",6
1_Emergence,"angga009, killthedj, SekarSasha, fikrie, nobodycorp",5
1_Emergence,"_chandraardi, infojogja, killthedj, SekarSasha, fikrie, nobodycorp",6
1_Emergence,"joe_awang, infojogja, killthedj, SekarSasha, fikrie, nobodycorp",6
1_Emergence,"muhimuzakki,",2
1_Emergence,"taring_serigala, wobalkincai",2
1_Emergence,"wobalkincai,",2
1_Emergence,"infojogja, killthedj, SekarSasha, fikrie, nobodycorp",5
1_Emergence,"KoffinYk, nobodycorp",2
1_Emergence,"Ardhi_Qeju, fikrie, nobodycorp",3
1_Emergence,"wobalkincai,",2
1_Emergence,"wobalkincai,",2
1_Emergence,"Jantanpb, nobodycorp",2
1_Emergence,"heruyaheru, nobodycorp",2
1_Emergence,"nnngaryanto, enggarvaesty, nobodycorp",3
1_Emergence,"Z_Spunky,",2
1_Emergence,"coenpontoh, nobodycorp",2
1_Emergence,"nobodycorp,",2
1_Emergence,"nobodycorp,",2
1_Emergence,"nobodycorp,",2
1_Emergence,"yogisraq, nobodycorp",2
1_Emergence,"AngrySipelebegu, masbutet",2
1_Emergence,"RMBLMPS, nobodycorp",2
1_Emergence,"wobalkincai, singoterbang, subanonim, ilalang_zaman",4
1_Emergence,"fikrie, beritagarID",2
1_Emergence,"mgw18, SekarSasha, fikrie, nobodycorp",4
1_Emergence,"rbfvz, nobodycorp",2
1_Emergence,"7U54N, budisangbasiyo",2
1_Emergence,"nauval_firdaus, ilalang_zaman, AngrySipelebegu, nobodycorp",4
1_Emergence,"mariagoahead, fikrie, nobodycorp",3
1_Emergence,"didinu, beritagarID",2
1_Emergence,"HINDRAWIBISONO, nobodycorp",2
1_Emergence,"nobodycorp,",2
1_Emergence,"PantheraAnggi, fikrie, nobodycorp",3
1_Emergence,"SekarSasha, fikrie, nobodycorp",3
1_Emergence,"rian_yoyo, fikrie, nobodycorp",3
1_Emergence,"fikrie, nobodycorp",2
1_Emergence,"pfitrianis, singoterbang",2
1_Emergence,"7U54N, budisangbasiyo",2
1_Emergence,"prabayaksa, detikcom, detikhot""",3
1_Emergence,"yolanda_evrico, ilalang_zaman, subanonim",3
1_Emergence,"singoterbang,",2
1_Emergence,"hanifnusena, detikcom, detikhot""",3
1_Emergence,"yolanda_evrico, singoterbang, subanonim, ilalang_zaman",4
1_Emergence,"ygsbim, rickyouth, singoterbang, subanonim, ilalang_zaman""",5
1_Emergence,"rckprtm, RRosetha",2
1_Emergence,"Ucecekaa,",2
1_Emergence,"hitamjahat, singoterbang, subanonim, ilalang_zaman",4
1_Emergence,"rckprtm, RRosetha",2
1_Emergence,"rckprtm,",2
1_Emergence,"pudyastomo,",2
1_Emergence,"singoterbang, subanonim, ilalang_zaman",3
1_Emergence,"singoterbang,",2
1_Emergence,"ajisuc, namakuprima",2
1_Emergence,"ayualiffia, hanafirais",2
1_Emergence,"ayualiffia, hanafirais",2
1_Emergence,"septiawandh,",2
1_Emergence,"suluhpamuji,",2
1_Emergence,"anasir,",2
1_Emergence,"justdhedhek, tidvrberjalan, wordpressdotcom”",3
1_Emergence,"ansyahvalee,",2
1_Emergence,"namakuprima,",2
1_Emergence,"purbohapsoro, budisangbasiyo",2
1_Emergence,"ofie_wahyudi, ilalang_zaman, budisangbasiyo",3
1_Emergence,"anasir, budisangbasiyo",2
1_Emergence,"budisangbasiyo,",2
1_Emergence,"budisangbasiyo,",2
1_Emergence,"budisangbasiyo,",2
1_Emergence,"beastboy_,",2
1_Emergence,"JackTheAgnostic, AngrySipelebegu",2
1_Emergence,"simoeel,",2
1_Emergence,"omarsapto, hanafirais",2
1_Emergence,"toniheru, tidvrberjalan, wordpressdotcom",3
1_Emergence,"adhitiapermana,",2
1_Emergence,"moshpito, AngrySipelebegu",2
1_Emergence,"AngrySipelebegu,",2
1_Emergence,"pvtchki, bacans",2
1_Emergence,"4GRI,",2
1_Emergence,"andrenurcahyo, MencariHaryadi",2
1_Emergence,"Ardhi_Qeju, masbutet",2
1_Emergence,"Tofahadat,",2
1_Emergence,"PRAMUDI7A, hanifnusena",2
1_Emergence,"iimibrahiim,",2
1_Emergence,"anasir, cakpii,",2
1_Emergence,"hanifnusena,",2
1_Emergence,"ofie_wahyudi, ilalang_zaman, VIVAnews",3
1_Emergence,"ulul_dadz,",2
1_Emergence,"rikoandreas,",2
1_Emergence,"Edharu, radennata, subanonim",3
1_Emergence,"penyu17nyutran,",2
1_Emergence,"wobalkincai, AngrySipelebegu",2
1_Emergence,"nungkid, RagilSempronk",2
1_Emergence,"penyu17nyutran,",2
1_Emergence,"penyu17nyutran,",2
1_Emergence,"EKKAcux,",2
1_Emergence,"argadumadi,",2
1_Emergence,"ayualiffia, borgali",2
1_Emergence,"ADRX08,",2
1_Emergence,"Ketzalkoatl_, shentasizerr, borgali",3
1_Emergence,"AngrySipelebegu, mardikabebas, AngrySipelebegu",3
1_Emergence,"waway_nugroho,",2
1_Emergence,"mardikabebas, AngrySipelebegu",2
1_Emergence,"shentasizerr, borgali",2
1_Emergence,"deslimboy,",2
1_Emergence,"tauCO_PETis, febri______",2
1_Emergence,"AngrySipelebegu,",2
1_Emergence,"TamaMahdi,",2
1_Emergence,"Tofahadat,",2
1_Emergence,"borgali,",2
1_Emergence,"subanonim,",2
1_Emergence,"fikrie,",2
1_Emergence,"Gilangrag,",2
1_Emergence,"AngrySipelebegu,",2
1_Emergence,"subanonim,",2
1_Emergence,"hendraji_, AjixYK, SBYudhoyono",3
1_Emergence,"heroepoer,",2
1_Emergence,"fikrie,",2
1_Emergence,"fikrie,",2
1_Emergence,"KalisGS,",2
1_Emergence,"anantayogaa,",2
1_Emergence,"fikrie,",2
1_Emergence,"ari_lukman, ilalang_zaman",2
1_Emergence,"kenlaksmi,",2
1_Emergence,"gaungkyan, SPJoko",2
1_Emergence,"AngrySipelebegu, pln_jogja",2
1_Emergence,"Gilangrag,",2
1_Emergence,"AngrySipelebegu, JogjaUpdate, ticjogjakota",3
1_Emergence,"cahyoOntarus,",2
1_Emergence,"herismile22, hanafirais",2
1_Emergence,"spjoko, WVLV, ariblothong, zibrath",4
1_Emergence,"spjoko, kenlaksmi, GeronimoFM",3
1_Emergence,"sekarsuper, SPJoko",2
1_Emergence,"j_amorfati,",2
1_Emergence,"spjoko, awantype, SPJoko",3
1_Emergence,"bilyakbar, hanafirais",2
1_Emergence,"spjoko,",2
1_Emergence,"Kelana_Jr, hanafirais",2
1_Emergence,"damar_kembang, hanafirais",2
1_Emergence,"ofie_wahyudi, hanafirais",2
1_Emergence,"wobalkincai, AngrySipelebegu",2
1_Emergence,"hanafirais,",2
1_Emergence,"AngrySipelebegu,",2
1_Emergence,"herismile22, hanafirais_YUK",2
1_Emergence,"hanafirais_YUK,",2
1_Emergence,"ekobolobolo, Redswm",2
1_Emergence,"hanafirais,",2
1_Emergence,"HVNVN9,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"mseptiandwis,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"mseptiandwis,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"Art_jhey,",2
1_Emergence,"DonForgant, tribunjogja",2
1_Emergence,"saidnurhidayat,",2
1_Emergence,"subanonim, ilalang_zaman",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"harizpradipta, adhityawahyu, RoNandana",3
1_Emergence,"Yabsarpote,",2
1_Emergence,"Dim_bobcool,",2
1_Emergence,"Fandy_BA,",2
1_Emergence,"dwiutomologic,",2
1_Emergence,"rakasatriya_, JRX_SID",2
1_Emergence,"rakasatriya_,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"isnadyah,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"Yabsarpote,",2
1_Emergence,"cakpii, wargaberdaya",2
1_Emergence,"Hahahajarrudin,",2
1_Emergence,"banupratistha,",2
1_Emergence,"odoygiant,",2
1_Emergence,"wiwinwfy, ejaprdpt, wiwinwfy, MencariHaryadi",4
1_Emergence,"Hahahajarrudin, MencariHaryadi",2
1_Emergence,"MencariHaryadi,",2
1_Emergence,"ejaprdpt, wiwinwfy, MencariHaryadi",3
1_Emergence,"MencariHaryadi,",2
1_Emergence,"ZanysOfficial, GuyonWaton",2
1_Emergence,"elvis_judit, killthedj+anteknya, GuyonWaton",3
1_Emergence,"BayuPurnama00, GuyonWaton",2
1_Emergence,"JogjaOraDidol, AdjieXfriendz, GuyonWaton",3
1_Emergence,"kodox_wrong, SWYKHC, GuyonWaton",3
1_Emergence,"MiftaqulHudaa, GuyonWaton",2
1_Emergence,"shafamega, justinbieber, GuyonWaton",3
1_Emergence,"yuliayahud, Rizkik_, sheilaon7, GuyonWaton",4
1_Emergence,"bimandanu,",2
1_Emergence,"AndiGober92, GuyonWaton",2
1_Emergence,"naufalnoorosa,",2
1_Emergence,"Hitam05, GuyonWaton",2
1_Emergence,"nurpete, GuyonWaton",2
1_Emergence,"hoedhakhairun, GuyonWaton",2
1_Emergence,"DimazPrayogaaa, STRIKERBEATDOWN, SABERTOOTH_TCHC, GuyonWaton",4
1_Emergence,"AdenRockk, GPxHK, GuyonWaton",3
1_Emergence,"masnalnal, lettoBAND, GuyonWaton",3
1_Emergence,"indiana_malia,",2
1_Emergence,"alficki_ds, RomanCandle_, GuyonWaton",3
1_Emergence,"Chaaaaacak, GuyonWaton",2
1_Emergence,"alficki_ds, BondanF2B, GuyonWaton",3
1_Emergence,"Hanif_fltd, DeathVomitBand, GuyonWaton",3
1_Emergence,"galehsmaulana, GuyonWaton",2
1_Emergence,"sidik_purnomoYK, GuyonWaton",2
1_Emergence,"GuyonWaton, Deny_Septian2, shaggydogjogja",3
1_Emergence,"Big_Rizkik, sheilaon7, GuyonWaton",3
1_Emergence,"LugazD, GuyonWaton",2
1_Emergence,"arnoviputty, KetoprakTobong, GuyonWaton",3
1_Emergence,"yuli_yulek, GuyonWaton",2
1_Emergence,"wijangfs,",2
1_Emergence,"AbbasCuk, GuyonWaton, GuyonWaton",3
1_Emergence,"csantiago22, sheilaon7, GuyonWaton",3
1_Emergence,"GuyonWaton, Diinata94, Sheilaon7, GuyonWaton",4
1_Emergence,"oborbimasakti, brokenrose_yk, GuyonWaton",3
1_Emergence,"GuyonWaton, kawuzz_blank, EndankSoekamti_, GuyonWaton",4
1_Emergence,"Deny_Septian2, shaggydogjogja""@GuyonWaton",2
1_Emergence,"inusFFF, GuyonWaton",2
1_Emergence,"underover90, JRX_SID, GlennFredly",3
1_Emergence,"MuhammadFerian_, knockdown_YK, GuyonWaton",3
1_Emergence,"Andree_09, JogjaOraDidol",2
1_Emergence,"dwipranata_dwi, JogjaOraDidol",2
1_Emergence,"xbarkahx,",2
1_Emergence,"GuyonWaton, AstonMei, GuyonWaton",3
1_Emergence,"azkawho, theviperxjogja, GuyonWaton",3
1_Emergence,"GuyonWaton, AdjieXfriendz, GuyonWaton",3
1_Emergence,"dr99_hart, GuyonWaton",2
1_Emergence,"arnoviputty,",2
1_Emergence,"GuyonWaton, _Berukk, JHFcrew, GuyonWaton",4
1_Emergence,"fajrinous, AbnormalRisk, GuyonWaton",3
1_Emergence,"latiefxpakdhe, riyankuncung, GuyonWaton",3
1_Emergence,"sipongge, GuyonWaton",2
1_Emergence,"restupradana, JogjaOraDidol",2
1_Emergence,"yasupsoekamti, JogjaOraDidol",2
1_Emergence,"_abdulatief, GuyonWaton",2
1_Emergence,"JogjaOraDidol,",2
1_Emergence,"arnoviputty, Metro_TV",2
1_Emergence,"FENDYRP, kepalabalok, GuyonWaton",3
1_Emergence,"riyankuncung, GuyonWaton",2
1_Emergence,"maulawan_, guyonwaton",2
1_Emergence,"AstonMei, GuyonWaton",2
1_Emergence,"M__Adjie, GuyonWaton",2
1_Emergence,"adaadit, GuyonWaton",2
1_Emergence,"humam_safii, GuyonWaton",2
1_Emergence,"salmonju, sipipit",2
1_Emergence,"SlendepUdin, GuyonWaton",2
1_Emergence,"insight_ers, GuyonWaton",2
1_Emergence,"agun_fai, GuyonWaton",2
1_Emergence,"mekoCERIA, GuyonWaton",2
1_Emergence,"Bayustyawan120, GuyonWaton",2
1_Emergence,"metalmendadak, GuyonWaton",2
1_Emergence,"kepalabalok, GuyonWaton",2
1_Emergence,"dhedhex29, GuyonWaton",2
1_Emergence,"devitapristanti, GuyonWaton",2
1_Emergence,"ariefjogjaholic, GuyonWaton",2
1_Emergence,"HeriiNugroho, ribkaglory, GuyonWaton",3
1_Emergence,"berukk_, JHFcrew, GuyonWaton",3
1_Emergence,"DindraMbeling, GuyonWaton",2
1_Emergence,"RetnoAlexia, GuyonWaton",2
1_Emergence,"Dighyodis, GuyonWaton",2
1_Emergence,"DeanTapir, kodox_wrong, TapirFirdaus, taufikismail, andix_item, IndraEndro",6
1_Emergence,"ShareOshi_JKT48, GuyonWaton",2
1_Emergence,"asfahamida_, GuyonWaton",2
1_Emergence,"ribkaglory, GuyonWaton",2
1_Emergence,"hajar, GuyonWaton",2
1_Emergence,"vandiimawan, GuyonWaton",2
1_Emergence,"widyapgst, GuyonWaton",2
1_Emergence,"dodiD_O, GuyonWaton",2
1_Emergence,"Tory_ast, GuyonWaton, GuyonWaton",3
1_Emergence,"MuhammadFerian_, GuyonWaton",2
1_Emergence,"vinofauzy, GuyonWaton",2
1_Emergence,"NopenJisung, GuyonWaton",2
1_Emergence,"Ryanaufal_, GuyonWaton",2
1_Emergence,"pratamahardika, bimbiemz, GuyonWaton",3
1_Emergence,"SuryaaYS, vickyvette, GuyonWaton",3
1_Emergence,"noelNDL,",2
1_Emergence,"gidul_, GuyonWaton",2
1_Emergence,"damar_panji, GuyonWaton",2
1_Emergence,"yudhawibisono17, GuyonWaton",2
1_Emergence,"SetyawanFany, GuyonWaton",2
1_Emergence,"bimbiemz, GuyonWaton",2
1_Emergence,"Ina28Zzt, ina28zzt, guyonwaton",3
1_Emergence,"acongculit, GuyonWaton",2
1_Emergence,"rickykevin40, GuyonWaton",2
1_Emergence,"ariiqfadh, GuyonWaton",2
1_Emergence,"yananyapuals,",2
1_Emergence,"icemy14, GuyonWaton",2
1_Emergence,"EsaVeitsalYahya, GuyonWaton",2
1_Emergence,"whawinn, GuyonWaton",2
1_Emergence,"kawuzz_blank, EndankSoekamti_, GuyonWaton",3
1_Emergence,"BsTrd_, GuyonWaton",2
1_Emergence,"pratamahardika, GuyonWaton",2
1_Emergence,"azkawho, GuyonWaton",2
1_Emergence,"erika_aremanita, GuyonWaton",2
1_Emergence,"arnoviputty,",2
1_Emergence,"GuyonWaton,",2
1_Emergence,"shandyanggar,",2
1_Emergence,"muslichfath,",2
1_Emergence,"thelazyfox_,",2
1_Emergence,"andika_prast,",2
1_Emergence,"RinoPrasetyo, sipipit, RinoPrasetyo",3
1_Emergence,"andicahyo_, steviegnazt, ina_florencys",3
1_Emergence,"sipipit, RinoPrasetyo",2
1_Emergence,"andika_prast,",2
1_Emergence,"kodox_wrong, TapirFirdaus, taufikismail, andix_item, IndraEndro",5
1_Emergence,"nenangenani, imampraks, nenangenani",3
1_Emergence,"kevndio, JogjaOraDidol",2
1_Emergence,"SatpamGRND, killthedj",2
1_Emergence,"loommy24,",2
1_Emergence,"ramaalagi, MencariHaryadi",2
1_Emergence,"JogjaOraDidol, AbyAjiz",2
1_Emergence,"fidoseptian48, antoGANTAZZ",2
1_Emergence,"MencariHaryadi,",2
1_Emergence,"iyzulyuliant, hernannesta",2
1_Emergence,"ndieendud,",2
1_Emergence,"RaungSingosari, JakpostTravel",2
1_Emergence,"rckprtm,",2
1_Emergence,"rckprtm, aditherehere",2
1_Emergence,"rckprtm, lovehateloveone",2
1_Emergence,"andicahyo_, Metro_TV",2
1_Emergence,"foto_jogja, foto_jogja, @JogjaOraDidol",3
1_Emergence,"agungportal, @JogjaUpdate, @JogjaOraDidol",3
1_Emergence,"enggarvaesty, sennaorlando, enggarvaesty",3
1_Emergence,"SOGUL_JOGJA, djokoe, SOGUL_JOGJA, SOGUL_JUGAK",4
1_Emergence,"sennaorlando, enggarvaesty, sennaorlando",3
1_Emergence,"rizzkiky, pamityang2an",2
1_Emergence,"BsTrd_,",2
1_Emergence,"JackTheAgnostic, aa_mber, JackTheAgnostic",3
1_Emergence,"masariif, kompascom",2
1_Emergence,"arifadij_,",2
1_Emergence,"sipipit, kompascom",2
1_Emergence,"diah_utami, okezonenews",2
1_Emergence,"aa_mbei, JackTheAgnostic",2
1_Emergence,"JackTheAgnostic,",2
1_Emergence,"dhee_kha,",2
1_Emergence,"magda_putri,",2
1_Emergence,"David_R15,",2
1_Emergence,"didiclapper, marzukialie_MA",2
1_Emergence,"turuntangan, aniesbaswedan",2
1_Emergence,"turuntangan,",2
1_Emergence,"AbyAjis_, JogjaOraDidol.",2
1_Emergence,"adyapakace,",2
1_Emergence,"fajarpramz, pamityang2an",2
1_Emergence,"enggarvaesty, sennaorlando, enggarvaesty",3
1_Emergence,"rinirooney8,",2
1_Emergence,"akrndnk, LELAGU_",2
1_Emergence,"JogjaOraDidol, pamityang2an",2
1_Emergence,"muhammadncholis,",2
1_Emergence,"UyaCipriano,",2
1_Emergence,"mas_bindil,",2
1_Emergence,"adyapakace,",2
1_Emergence,"adyapakace,",2
1_Emergence,"mas_bindil,",2
1_Emergence,"anidyaayyu, damar_panji",2
1_Emergence,"GaluhNA7,",2
1_Emergence,"abdrsyids, damar_panji",2
1_Emergence,"tedhynolo, killthedj, JogjaOraDidol",3
1_Emergence,"mblubuk, pamityang2an",2
1_Emergence,"damar_panji,",2
1_Emergence,"dRidwanmas, pamityang2an",2
1_Emergence,"mas_bindil,",2
1_Emergence,"mas_bindil,",2
1_Emergence,"yunanpatra,",2
1_Emergence,"Apengky, pamityang2an",2
